ID,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,avgDiscountValue12,customersales,wksSinceFirstPurch,customerGender,EstimatedIncome,regionMedHomeVal,birthDate,customerSubscrStat,techSupportEval,Review_Text,Title,customerAge,DemHomeOwner,AvgPurchasePerAd12
177249,0,38,3,18,2,50,52.5,49.6,13,35,51,6,17,21,13,3,10.67,377.07,91,M,103000,118950,07NOV2006,Platinum,2,,,17,Unknown,4.0384615385
45564,0,40,2,27,3,50,83.35,52.35,9,28,57,4,14,22,15,3,20,700.46,93,F,98000,81640,06JUN2004,Platinum,2,,,20,Unknown,9.2611111111
185151,0,22,1,21,5,2500,2500,916.65,23,38,42,6,13,13,3,2,500,83000.1,66,F,6000,342160,,Platinum,5,,,,Unknown,108.69565217
76988,0,26,6,15,1,35,28.2,24.85,13,34,75,6,17,33,30,3,5.5,170,119,M,188000,44720,31JUL1986,Platinum,1,,,38,Unknown,2.1692307692
43036,0,54,2,20,3,50,35,29.4,13,32,58,6,15,22,16,3,9,341.15,100,F,164000,94120,28MAR1997,Platinum,2,,,27,HomeOwner,2.6923076923
45590,0,56,2,19,2,50,44,34.75,11,31,59,5,16,24,21,3,9,312.52,105,M,142000,102310,25FEB2006,Platinum,2,,,18,HomeOwner,4
15591,0,23,3,22,3,125,103.35,83.75,13,34,36,6,16,15,4,2,20.67,1108.59,63,M,63000,63440,,Platinum,5,,,,Unknown,7.95
77106,0,34,0,20,5,125,125,100,13,30,41,6,6,16,3,2,,1749.73,80,F,54000,168090,07JUL2001,Platinum,5,,,23,HomeOwner,9.6153846154
8401,1,21,0,8,5,125,100,73.15,30,48,73,6,6,17,8,2,,972.84,92,M,72000,87880,13JUN1998,Platinum,5,,,26,HomeOwner,3.3333333333
77167,0,28,0,15,5,150,150,93.75,12,24,43,5,5,17,4,2,,1742.43,104,M,57000,135850,07DEC1992,Platinum,5,,,31,Unknown,12.5
45599,1,56,2,24,3,50,50,37.1,9,28,71,4,12,30,19,3,10,368.06,147,F,134000,102310,04JUN2005,Platinum,2,,,19,Unknown,5.5555555556
77188,0,16,0,18,3,100,86.65,62.5,13,32,49,6,6,21,6,2,,710.95,104,M,83000,126230,09APR1987,Platinum,5,,,37,Unknown,6.6653846154
15594,0,24,2,19,3,80,68.35,54.3,14,34,52,6,16,20,7,2,12.5,641.45,88,U,95000,51350,26OCT1990,Platinum,5,,,33,HomeOwner,4.8821428571
77276,0,24,0,18,3,125,125,97.2,14,36,71,6,6,31,9,2,,1745.6,154,M,55000,109200,31MAY1994,Platinum,4,,,30,HomeOwner,8.9285714286
45621,0,59,1,16,3,25,33.35,30,12,29,32,6,14,13,5,2,10,314.16,64,F,161000,137540,10JAN2006,Platinum,2,,,18,HomeOwner,2.7791666667
77320,0,28,0,27,5,75,75,41.65,10,25,34,4,4,13,3,1,,790.37,77,F,121000,109590,10NOV1992,Platinum,5,,,31,HomeOwner,7.5
1132,0,38,2,4,3,125,75,72.5,28,46,78,11,19,29,10,2,15,961.91,98,M,73000,415610,30JUN2003,Platinum,4,,,21,HomeOwner,2.6785714286
77359,0,32,0,18,2,100,95,67.8,13,32,58,6,6,25,9,2,,585.21,129,M,77000,68120,30MAR2006,Platinum,5,,,18,HomeOwner,7.3076923077
15614,0,46,1,18,3,100,62.5,58.35,12,26,25,6,13,11,3,1,5,645.25,53,M,89000,151190,25DEC1981,Platinum,5,,,42,HomeOwner,5.2083333333
77537,0,35,0,18,5,169.75,169.75,109.9,13,28,29,6,6,11,2,1,,1741.56,65,F,49000,163670,11JAN1992,Platinum,5,,,32,HomeOwner,13.057692308
15621,0,26,1,18,3,100,90,63.75,14,34,40,6,15,16,4,2,20,697.82,76,M,82000,140140,,Platinum,5,,,,Unknown,6.4285714286
77668,0,25,0,25,5,75,75,62.5,5,24,23,2,2,10,2,1,,785.29,62,F,83000,86190,31DEC1983,Platinum,5,,,40,HomeOwner,15
45647,0,47,3,17,1,40,33.55,22.05,13,34,76,6,17,34,29,3,7.67,231.64,153,U,208000,0,24DEC2005,Platinum,2,,,18,Unknown,2.5807692308
77712,0,30,0,26,5,75,75,52.85,8,27,44,4,4,17,7,1,,776.47,89,M,97000,100230,01NOV1999,Platinum,5,,,24,Unknown,9.375
177264,0,32,3,18,2,50,85,78.35,14,34,61,6,17,24,12,3,21.67,579.65,99,M,67000,96070,28JUN2003,Platinum,2,,,21,HomeOwner,6.0714285714
45651,0,42,1,18,3,125,91.65,72.5,13,27,45,6,13,18,6,2,15,968.37,99,M,73000,75920,10MAR2002,Platinum,5,,,22,HomeOwner,7.05
45657,0,53,1,21,5,125,125,125,11,18,16,5,8,7,1,1,25,1750.04,45,M,43000,73580,21MAY2002,Gold,5,,,22,Unknown,11.363636364
77910,0,30,2,24,3,105,90,65,12,32,42,6,15,17,4,2,18,968.41,77,M,80000,108940,29MAY1997,Platinum,3,,,27,HomeOwner,7.5
69423,0,26,1,17,5,75,75,75,11,16,14,4,6,5,1,1,15,788.7,41,F,70000,111280,,Gold,5,,,,Unknown,6.8181818182
45658,1,50,2,18,3,50,33.35,33.35,13,23,22,6,11,9,3,2,5,255.03,48,F,147000,77090,13NOV2001,Gold,3,,,22,HomeOwner,2.5653846154
45659,0,53,1,18,3,50,53.35,53.35,12,23,20,6,11,9,3,1,10,394.15,47,F,96000,73580,17FEB2005,Gold,3,,,19,HomeOwner,4.4458333333
78221,0,25,0,20,5,80,80,65,10,24,27,4,4,9,2,1,,1093.67,65,F,80000,118950,27MAR1999,Platinum,5,,,25,HomeOwner,8
177274,0,36,2,22,3,100,75,75,10,27,25,4,11,10,2,2,15,701.57,57,F,70000,67080,06JUN2001,Platinum,5,,,23,Unknown,7.5
78236,0,24,0,26,5,200,200,162.5,10,31,33,5,5,14,2,1,,1738.23,64,F,34000,135720,03JUN2006,Platinum,5,,,18,Unknown,20
973,0,28,3,20,2,50,51,38.5,22,36,53,11,18,21,10,2,10.33,377.82,85,F,129000,480220,15MAY1982,Platinum,2,,,42,HomeOwner,2.3181818182
78412,1,39,0,26,5,100,100,75,10,29,30,4,4,13,2,1,,711.56,65,F,70000,91130,16MAR1983,Platinum,5,,,41,Unknown,10
185229,0,6,2,4,3,75,112.5,85.7,17,35,47,6,14,18,7,2,22.5,828.31,76,M,62000,196040,11FEB2006,Platinum,5,,,18,Unknown,6.6176470588
187357,0,22,2,21,3,25,36.65,33.75,6,12,12,2,5,5,4,2,7.5,314.65,53,U,145000,152620,,Member,2,,,,Unknown,6.1083333333
185296,0,30,3,21,2,100,118.75,101,13,31,32,6,15,13,5,2,23.33,824.62,57,F,53000,85020,22JUL2004,Platinum,5,,,20,HomeOwner,9.1346153846
78615,0,26,0,17,3,210,197.5,179,13,35,49,6,6,20,5,2,,1750.23,92,F,31000,160680,15APR1997,Platinum,5,,,27,HomeOwner,15.192307692
69412,0,27,2,18,2,50,33.75,33.75,12,26,22,6,12,10,4,2,5,315.42,54,F,145000,129220,05DEC1994,Platinum,3,,,29,HomeOwner,2.8125
78730,0,31,3,21,2,35,38,37.85,12,30,29,6,15,13,7,2,7.67,290.52,59,F,131000,89050,22MAY1971,Platinum,2,,,53,Unknown,3.1666666667
45677,1,50,5,18,2,50,44,33.9,15,33,48,6,17,20,18,3,8.8,606.84,77,F,145000,77090,27OCT2002,Platinum,2,,,21,HomeOwner,2.9333333333
78788,0,37,0,19,3,125,125,134.6,13,35,67,6,6,27,12,2,,1741.35,115,F,40000,91130,06FEB2001,Platinum,4,,,23,HomeOwner,9.6153846154
1937,0,34,2,7,2,75,61.25,35.15,25,45,98,10,19,38,33,3,10,384.7,154,M,140000,65910,,Platinum,3,,,,Unknown,2.45
78982,0,37,0,26,5,105,105,62,9,26,46,4,4,20,5,2,,1119.75,115,U,84000,69810,24FEB2001,Platinum,5,,,23,HomeOwner,11.666666667
9524,0,39,0,24,5,175,110,73.8,25,46,94,5,5,23,21,2,,1106.82,99,F,71000,59150,,Platinum,4,,,,HomeOwner,4.4
79227,0,25,0,17,3,75,75,60,13,35,52,6,6,20,6,2,,699.27,89,F,87000,73450,05MAR1995,Platinum,5,,,29,HomeOwner,5.7692307692
69439,0,34,1,24,5,100,100,100,7,17,15,3,7,6,1,1,20,1120.79,48,F,54000,153400,14JUL2005,Gold,5,,,19,Unknown,14.285714286
79309,0,62,0,18,5,150,150,141.65,13,26,42,6,6,17,3,2,,1751.39,91,M,38000,63700,02JUL1988,Platinum,5,,,36,Unknown,11.538461538
45718,0,35,2,18,3,35,40,40,12,22,21,6,11,9,3,2,8.5,315.39,48,M,125000,96980,11APR2003,Gold,2,,,21,HomeOwner,3.3333333333
79553,0,25,0,18,3,100,90,58.35,13,33,49,6,6,19,6,1,,709.54,93,F,89000,89830,08MAY1988,Platinum,5,,,36,HomeOwner,6.9230769231
70206,0,29,1,16,5,20,90,55,10,14,13,4,6,5,2,1,18,1077.24,41,F,94000,56680,02APR2000,Gold,2,,,24,HomeOwner,9
79599,0,19,0,18,3,220,195,144.3,13,35,63,6,6,25,7,2,,1741.72,137,U,38000,0,,Platinum,5,,,,Unknown,15
15741,0,27,1,16,2,125,83.75,63.55,13,30,50,6,14,19,7,2,12,963.18,101,F,82000,92040,14JUN1997,Platinum,4,,,27,HomeOwner,6.4423076923
45726,0,37,0,16,2,50,52.5,52.5,12,27,24,6,6,11,4,0,,394.43,56,M,98000,89310,22FEB2002,Platinum,,,,22,HomeOwner,4.375
177277,0,36,3,18,1,80,70,59.5,14,35,54,6,16,22,10,2,14,511.41,105,F,87000,67080,31DEC2000,Platinum,3,,,23,Unknown,5
8419,0,21,0,27,10,90,0,70,25,25,48,4,4,9,3,1,,665.6,68,F,75000,58500,05NOV1991,Platinum,5,,,32,HomeOwner,0
15751,0,51,1,17,3,125,125,102.5,14,35,78,6,17,34,10,2,25,1750.43,152,F,52000,94900,30MAR1991,Platinum,4,,,33,HomeOwner,8.9285714286
79890,0,39,0,25,5,100,100,58.75,11,31,43,6,6,17,4,2,,1107.92,81,F,88000,62660,18MAY1992,Platinum,5,,,32,Unknown,9.0909090909
9543,0,32,0,26,10,80,0,46.9,27,27,67,5,5,17,8,2,,668.31,81,M,108000,127920,04DEC1983,Platinum,3,,,40,HomeOwner,0
80219,0,23,0,15,3,150,137.5,125,12,27,34,5,5,14,3,1,,1754,76,F,43000,72800,17DEC1993,Platinum,5,,,30,HomeOwner,11.458333333
45739,0,37,2,22,3,55,55,39.65,12,33,71,6,16,31,14,3,10.5,399.59,147,M,126000,89310,01JUL1996,Platinum,2,,,28,HomeOwner,4.5833333333
80228,0,21,0,19,3,100,85,50,14,33,51,6,6,19,7,2,,698.33,91,F,102000,75270,17MAR2007,Platinum,5,,,17,Unknown,6.0714285714
185362,0,0,2,11,2,0,51.25,40.9,30,49,58,5,14,14,11,2,9.5,280.59,65,F,123000,107900,03APR2006,Platinum,5,,,18,HomeOwner,1.7083333333
80431,0,32,0,15,5,125,125,43.75,12,29,58,5,5,24,8,2,,1749.99,135,F,115000,63830,25MAR1955,Platinum,4,,,69,HomeOwner,10.416666667
15765,0,29,1,24,5,75,75,58.75,10,29,36,5,13,14,4,2,15,779.03,69,F,88000,54080,23JAN1993,Platinum,5,,,31,HomeOwner,7.5
45743,0,44,1,15,1,50,63.35,51.8,16,36,77,6,15,28,14,2,15,423.06,116,F,99000,69550,01JAN2004,Platinum,2,,,20,Unknown,3.959375
185372,0,34,1,13,3,0,40,26.25,13,25,40,5,9,15,8,2,4,303.59,134,F,180000,102830,,Platinum,5,,,,Unknown,3.0769230769
45744,0,37,4,16,2,125,100,100,14,27,26,6,12,10,4,2,20,1127.01,53,M,54000,128960,13JAN2003,Platinum,4,,,21,HomeOwner,7.1428571429
9552,0,42,0,16,10,0,0,81,25,25,64,5,5,18,5,1,,499.76,76,M,65000,179790,19NOV1973,Platinum,5,,,50,HomeOwner,0
45763,0,40,3,16,2,100,95,77.65,15,37,69,6,17,27,19,3,17.33,578.26,116,M,68000,138450,08MAR2003,Platinum,3,,,21,HomeOwner,6.3333333333
14054,0,32,1,20,3,500,375,312.5,31,43,49,6,12,11,4,2,100,8637.34,83,F,18000,650000,15JAN1990,Platinum,5,,,34,HomeOwner,12.096774194
45768,0,29,1,17,5,75,75,56,13,31,66,6,15,29,10,3,15,788.73,147,F,92000,141310,31MAR2000,Platinum,3,,,24,Unknown,5.7692307692
45772,0,40,2,15,1,75,61.65,43.8,16,34,77,6,14,32,25,3,12.5,384.1,154,M,115000,162500,04MAY1992,Platinum,3,,,32,HomeOwner,3.853125
80939,0,44,0,24,5,75,75,43,9,26,34,4,4,13,5,2,,790.22,99,M,117000,56940,20DEC1989,Platinum,5,,,34,HomeOwner,8.3333333333
185458,0,34,1,14,3,125,275,172.5,25,45,75,6,16,25,10,2,60,4250.25,109,M,32000,200850,11FEB2001,Platinum,4,,,23,HomeOwner,11
45774,0,41,5,15,1,50,51.45,42.7,9,29,81,4,15,32,28,4,10.4,386.96,154,F,118000,135590,22MAY2004,Platinum,2,,,20,HomeOwner,5.7166666667
9559,0,17,1,18,5,105,105,80,14,28,71,6,12,21,11,3,21,1107.16,112,F,66000,328120,20APR2004,Platinum,3,,,20,Unknown,7.5
45781,0,29,2,18,2,40,35,35,14,28,26,6,12,10,5,2,5,287.25,55,M,141000,141310,,Platinum,3,,,,Unknown,2.5
43203,0,47,3,21,2,50,37.5,31.1,13,32,76,6,16,32,23,3,8.33,312.51,150,F,156000,73320,24JUN2007,Platinum,2,,,17,HomeOwner,2.8846153846
45782,0,46,2,18,3,125,83.35,93.75,14,32,30,6,15,13,4,2,15,963.46,57,M,57000,119470,23NOV1988,Platinum,5,,,35,HomeOwner,5.9535714286
15831,0,28,1,18,3,100,75,56.65,12,27,24,6,14,12,3,1,10,713.77,53,F,91000,108420,08MAR1979,Platinum,5,,,45,Unknown,6.25
81321,0,25,0,18,3,125,117.5,78.35,13,34,56,6,6,23,6,2,,1112.59,112,F,67000,40300,02APR1992,Platinum,4,,,32,Unknown,9.0384615385
1712,0,35,6,24,1,50,58.55,51.7,20,40,98,8,19,36,41,4,12.33,385.85,129,M,99000,126880,,Platinum,2,,,,Unknown,2.9275
81389,0,12,0,18,5,100,100,75,12,30,39,6,6,16,3,1,,1106.5,77,F,70000,56940,16NOV1996,Platinum,5,,,27,HomeOwner,8.3333333333
9571,0,17,1,23,5,80,80,69,11,29,61,4,12,18,5,2,16,1092.02,101,F,76000,441740,05JUL1987,Platinum,3,,,37,HomeOwner,7.2727272727
81679,0,25,0,17,3,250,200,135,13,35,70,6,6,29,8,2,,1753.42,125,M,40000,55380,08APR2002,Platinum,4,,,22,HomeOwner,15.384615385
185486,0,30,1,14,3,100,116.65,105,23,39,48,6,13,15,5,2,25,826.7,80,M,51000,310570,22MAR2003,Platinum,5,,,21,HomeOwner,5.0717391304
45802,0,38,1,27,5,100,100,50,10,31,55,5,15,22,6,2,20,1107.45,116,F,102000,162500,04FEB1985,Platinum,3,,,39,Unknown,10
15853,0,34,3,15,3,125,100,106.25,15,29,28,6,13,11,4,2,20,1127.13,53,F,51000,119990,16MAY1998,Platinum,5,,,26,HomeOwner,6.6666666667
81884,0,29,0,19,3,100,86.65,77.5,15,34,37,6,6,13,4,1,,711.73,65,M,68000,96850,05FEB1994,Platinum,5,,,30,HomeOwner,5.7766666667
9574,0,39,0,5,3,100,61.65,64.1,32,49,96,8,8,27,22,3,,669.32,137,M,81000,138840,16OCT2000,Platinum,3,,,23,HomeOwner,1.9265625
82062,0,27,0,19,5,80,80,65,10,24,27,4,4,9,2,1,,1088.4,65,F,80000,107250,,Platinum,5,,,,Unknown,8
15857,0,28,1,21,5,75,75,60,10,26,44,4,10,15,5,2,15,770.64,88,F,87000,99970,24JUL1994,Platinum,5,,,30,HomeOwner,7.5
82140,0,28,0,16,3,75,68.35,49,16,27,39,6,6,13,5,2,,545.36,92,M,104000,133510,04MAR1986,Platinum,5,,,38,HomeOwner,4.271875
69529,0,22,1,17,3,50,41.65,32.5,13,31,62,5,13,27,12,3,10,352.01,148,F,150000,91650,04DEC1999,Platinum,2,,,24,HomeOwner,3.2038461538
82175,0,34,0,18,5,125,80,59,13,33,41,6,6,16,5,1,,1090.29,77,F,88000,94640,27OCT2002,Platinum,5,,,21,HomeOwner,6.1538461538
15860,0,25,1,18,2,250,160,100.6,13,35,69,6,17,27,17,3,25,1752.62,116,F,53000,104130,14APR1997,Platinum,4,,,27,HomeOwner,12.307692308
45842,0,29,4,24,1,80,75,62,11,31,48,6,16,20,10,2,15.5,580.3,89,M,84000,104520,24APR2002,Platinum,3,,,22,HomeOwner,6.8181818182
1954,0,24,4,21,2,75,50,37.7,23,43,82,11,20,31,13,3,11.25,382.96,113,M,132000,88920,12JAN1998,Platinum,3,,,26,HomeOwner,2.1739130435
82329,0,31,0,18,3,150,137.5,83.35,13,34,48,6,6,19,6,1,,1738.36,86,F,64000,69290,20MAY1997,Platinum,5,,,27,HomeOwner,10.576923077
9595,0,47,0,5,10,50,0,53.1,30,30,92,4,4,28,13,2,,348.18,147,M,97000,223210,16MAY2007,Platinum,2,,,17,HomeOwner,0
82418,0,29,0,17,5,200,200,133.35,13,35,37,6,6,16,3,1,,1750.8,64,F,41000,219050,03MAY1987,Platinum,5,,,37,HomeOwner,15.384615385
185543,0,42,2,8,3,0,125,91.2,18,38,87,6,16,34,17,3,25,1745.48,150,M,58000,106600,12MAY2002,Platinum,4,,,22,HomeOwner,6.9444444444
45852,0,39,3,18,2,100,94,82.25,13,34,62,6,17,26,11,2,19.67,595.04,117,M,64000,169000,01APR1987,Platinum,3,,,37,HomeOwner,7.2307692308
43833,0,55,1,16,3,60,53.35,50,14,34,74,6,15,29,14,3,12,502.56,146,M,102000,111670,22NOV2004,Platinum,2,,,19,Unknown,3.8107142857
45853,0,65,2,24,3,200,208.35,150.9,11,32,67,6,17,27,11,3,40,1737.49,116,F,36000,363090,27JUL1988,Platinum,4,,,36,HomeOwner,18.940909091
1966,0,31,3,5,3,75,50,38,26,46,100,10,19,35,20,3,10,499.21,129,M,131000,95680,22JUN2006,Platinum,3,,,18,HomeOwner,1.9230769231
82606,0,41,0,17,5,75,75,62.5,10,24,28,4,4,10,2,1,,779.26,67,F,83000,105170,16NOV1977,Platinum,5,,,46,HomeOwner,7.5
45866,0,39,2,18,3,250,150,95,13,32,37,6,16,16,5,2,30,1737.61,68,M,56000,67340,10APR1995,Platinum,5,,,29,HomeOwner,11.538461538
82634,0,34,1,18,2,50,30,27.5,12,31,31,6,15,14,6,2,4,325.52,64,M,173000,119860,19NOV2000,Platinum,3,,,23,HomeOwner,2.5
8941,0,39,0,26,5,90,85,72.5,12,33,58,5,5,22,8,2,,1094.13,99,M,73000,53040,18MAY2006,Platinum,5,,,18,HomeOwner,7.0833333333
82708,0,38,0,19,3,100,80,54.45,13,33,56,6,6,21,9,1,,698.87,99,M,95000,136110,20JUN1998,Platinum,5,,,26,HomeOwner,6.1538461538
45890,0,29,1,18,2,100,101.25,68.55,15,37,72,6,17,28,17,2,25,839.13,127,F,76000,134030,11JUL2005,Platinum,3,,,19,HomeOwner,6.75
82805,0,35,2,26,3,80,75,67,12,31,42,5,15,17,5,2,14.5,714.09,81,M,78000,116220,08JUL1985,Platinum,3,,,39,HomeOwner,6.25
1158,1,44,3,5,2,125,100,62.1,26,48,111,11,22,42,25,3,20,938.39,150,F,84000,112190,,Platinum,4,,,,Unknown,3.8461538462
82886,0,30,0,26,3,75,62.5,50,10,23,33,4,4,11,3,1,,548.94,77,F,102000,135850,04MAR1982,Platinum,5,,,42,Unknown,6.25
9624,0,40,1,26,3,50,50,38.55,12,31,69,4,13,21,14,2,10,398.57,104,M,129000,95810,25MAR2003,Platinum,2,,,21,Unknown,4.1666666667
45905,0,31,1,19,5,115,115,115,11,18,16,5,8,7,1,1,23,1120.54,43,F,47000,134290,15NOV1999,Gold,5,,,24,HomeOwner,10.454545455
68668,0,33,2,18,1,50,24.15,22.85,11,26,28,5,11,9,7,2,4,226.36,56,F,202000,53690,,Platinum,3,,,,Unknown,2.1954545455
45908,0,27,2,15,2,25,37.5,33,13,31,31,6,14,13,5,2,7.5,291.42,64,F,148000,79430,01DEC1998,Platinum,2,,,25,HomeOwner,2.8846153846
45912,0,31,5,18,1,45,35.65,31.6,13,35,53,6,17,23,19,3,7.4,224.97,90,F,154000,134290,09MAY2005,Platinum,2,,,19,HomeOwner,2.7423076923
83181,1,27,5,24,1,75,82.15,63.65,12,31,36,6,16,15,11,2,18,420.29,65,F,82000,63310,,Platinum,3,,,,Unknown,6.8458333333
9637,1,44,5,23,2,60,60,49.55,13,30,54,4,14,14,11,2,12,335.42,68,F,103000,157560,01AUG1986,Platinum,2,,,38,HomeOwner,4.6153846154
45915,0,49,1,19,5,60,60,68.8,12,31,75,5,13,28,17,2,12,485.4,137,M,76000,120770,07FEB2006,Platinum,2,,,18,Unknown,5
45918,0,31,1,21,3,75,65,34.1,12,29,67,5,12,27,11,3,15,550.93,152,U,144000,134290,,Platinum,3,,,,HomeOwner,5.4166666667
83390,0,37,1,20,3,50,66.65,70,12,32,42,6,15,17,5,1,10,541.45,73,U,75000,116740,29MAR1988,Platinum,3,,,36,Unknown,5.5541666667
185662,0,35,3,4,1,0,55,50.5,21,42,46,6,17,16,10,2,10,235.8,65,M,101000,88660,08JAN2005,Platinum,4,,,19,Unknown,2.619047619
45921,0,37,3,17,2,90,65,65,14,24,22,6,12,10,4,2,14.67,499.74,57,M,80000,64740,03DEC2003,Platinum,5,,,20,HomeOwner,4.6428571429
15921,0,30,1,24,5,125,125,80,12,32,53,6,15,21,5,2,25,1750.38,100,F,66000,134030,30NOV1993,Platinum,5,,,30,HomeOwner,10.416666667
45928,0,46,4,17,1,50,37.5,33.75,13,25,25,6,12,10,8,2,7.5,235.08,53,F,145000,65650,06NOV2002,Platinum,2,,,21,HomeOwner,2.8846153846
1969,0,29,2,5,1,50,54.15,62.8,41,61,93,11,20,29,16,2,15,388.51,86,M,83000,0,,Platinum,2,,,,Unknown,1.3207317073
45929,0,40,1,15,3,100,125,125,13,28,25,6,13,11,3,1,25,1736.6,54,M,43000,114530,16MAY1986,Platinum,5,,,38,HomeOwner,9.6153846154
45933,0,46,3,16,2,30,32.5,29,14,30,28,6,13,11,5,2,5.33,218.75,57,M,165000,65650,,Platinum,2,,,,HomeOwner,2.3214285714
83792,0,28,0,16,3,125,100,51.5,13,31,53,6,6,21,10,2,,1121.79,111,F,100000,90740,11JUL1997,Platinum,4,,,27,HomeOwner,7.6923076923
69572,0,42,1,15,5,30,140,85,13,18,15,5,7,6,2,1,28,1748.28,40,M,63000,77220,29NOV2000,Gold,2,,,23,HomeOwner,10.769230769
45934,0,47,3,21,2,50,35,35,13,26,25,6,12,10,4,2,6,325.66,55,F,141000,105040,22MAY2003,Platinum,3,,,21,HomeOwner,2.6923076923
9675,0,0,0,6,3,50,66.65,59.2,34,55,115,8,8,35,19,2,,541.39,144,M,88000,44070,13JUN2003,Platinum,2,,,21,Unknown,1.9602941176
45935,0,43,0,17,5,125,125,116.65,13,35,36,6,6,16,3,0,,1748.81,65,F,46000,109590,25DEC1990,Platinum,,,,33,HomeOwner,9.6153846154
69588,0,33,1,21,5,100,100,100,10,17,15,4,7,6,1,1,20,1124.85,45,M,54000,65910,05NOV2000,Gold,5,,,23,Unknown,10
45939,0,42,1,24,3,75,55,37.5,12,32,46,6,15,18,8,2,15,499.99,87,F,132000,150800,29JUN2004,Platinum,5,,,20,Unknown,4.5833333333
1988,0,27,5,16,2,150,105,60,23,39,94,9,18,35,25,3,21,1115.5,147,F,87000,41470,15MAY2006,Platinum,4,,,18,Unknown,4.5652173913
45942,0,43,2,18,3,150,133.35,109.4,13,34,55,6,17,22,8,2,25,1736.91,92,F,49000,95680,04JUN1999,Platinum,4,,,25,HomeOwner,10.257692308
14226,0,0,1,18,3,125,137.5,88.35,30,48,96,6,14,30,12,3,30,1748.93,128,M,60000,70070,,Platinum,4,,,,Unknown,4.5833333333
84256,0,38,0,19,3,90,72.5,47.85,13,31,48,6,6,19,7,1,,647.33,88,M,106000,45240,14NOV2004,Platinum,5,,,19,HomeOwner,5.5769230769
45946,0,41,0,18,3,95,90,61.65,13,33,68,6,6,26,18,3,,704.58,113,F,84000,84760,13OCT1954,Platinum,3,,,69,HomeOwner,6.9230769231
84419,0,39,0,18,5,250,250,60,13,27,52,6,6,22,8,2,,4261.74,126,M,87000,46670,22OCT2004,Platinum,4,,,19,HomeOwner,19.230769231
1162,0,27,6,8,1,50,64.4,62.6,30,52,99,11,22,36,21,3,12.67,412.27,116,F,83000,55380,06DEC2004,Platinum,2,,,19,Unknown,2.1466666667
84539,0,37,0,26,5,150,150,75.85,9,27,60,4,4,26,6,2,,1752.8,146,M,70000,66170,01AUG2005,Platinum,4,,,19,HomeOwner,16.666666667
9690,0,0,0,26,10,50,0,45.85,23,23,95,4,4,29,24,3,,345.62,149,M,111000,130390,26MAR1993,Platinum,2,,,31,Unknown,0
45959,1,40,1,21,3,55,50,32.5,6,18,56,2,7,21,16,3,11,525.18,147,M,150000,114530,06APR2006,Platinum,2,,,18,HomeOwner,8.3333333333
185623,0,15,2,14,3,0,125,125,12,30,28,6,15,13,3,2,25,1750.24,56,M,43000,133250,,Platinum,5,,,,Unknown,10.416666667
84583,0,27,0,18,3,125,91.65,52.8,14,34,46,6,6,17,9,2,,962.88,77,F,97000,93990,,Platinum,5,,,,Unknown,6.5464285714
45962,0,42,2,20,2,125,77.5,38.35,13,35,75,6,17,32,21,3,17.5,954.03,134,F,130000,113750,26NOV1999,Platinum,4,,,24,Unknown,5.9615384615
84659,0,33,0,18,3,150,150,97.2,13,35,71,6,6,31,9,2,,1749.45,137,U,55000,46280,,Platinum,4,,,,Unknown,11.538461538
9702,0,33,0,9,10,0,0,40,30,30,64,4,4,13,6,1,,188.51,80,F,125000,93470,22MAR2001,Platinum,5,,,23,Unknown,0
45965,0,46,2,23,3,45,45,35.6,10,20,39,4,9,18,17,3,8.5,388.8,115,M,139000,115180,12NOV1978,Platinum,2,,,45,HomeOwner,4.5
45972,0,35,2,15,2,75,50,50,12,25,25,5,11,10,4,2,10,394.17,52,M,102000,115180,,Platinum,5,,,,Unknown,4.1666666667
84953,0,29,0,18,5,125,110,63.35,13,34,64,6,6,29,9,2,,1121.49,123,F,82000,65390,23JUL1989,Platinum,5,,,35,Unknown,8.4615384615
185782,0,32,0,9,3,75,72.5,63.55,17,38,53,7,7,20,7,2,,551.82,89,F,82000,67990,25APR2003,Platinum,5,,,21,HomeOwner,4.2647058824
84970,0,29,0,16,5,250,250,85.7,12,30,51,5,5,22,7,2,,4264.45,103,F,62000,91910,20OCT2003,Platinum,5,,,20,HomeOwner,20.833333333
16009,0,26,2,19,2,140,90,51.65,14,35,65,6,16,25,15,3,14.5,953.76,124,F,99000,64870,,Platinum,4,,,,Unknown,6.4285714286
85072,0,30,0,18,3,110,105,67.5,14,34,41,6,6,16,4,2,,1123.98,77,M,78000,42900,07FEB1985,Platinum,5,,,39,HomeOwner,7.5
185825,0,28,1,4,5,75,125,90,20,25,22,6,8,7,4,2,25,1749.77,40,F,59000,99060,07NOV1989,Gold,5,,,34,Unknown,6.25
45979,0,53,1,16,3,40,40,35,14,32,54,6,14,21,10,2,8,316.65,101,M,141000,150150,17DEC2003,Platinum,2,,,20,HomeOwner,2.8571428571
